provincia,date,Ocupacion_finde,Ocupacion_Parcelas,Establecimientos,Parcelas,Plazas,Parcelas_Ocupadas,Personal,empleados_por_establecimiento,empleados_por_parcela,parcelas_por_establecimiento,dias_mes,ocupacion_real
03 Alicante/Alacant,2024-01-01,,,52.0,10919.0,34739.0,264939.0,614.0,11.807692307692308,0.05623225570107153,209.98076923076923,31,0.7827108118727639
03 Alicante/Alacant,2024-02-01,,,52.0,10933.0,34778.0,259405.0,601.0,11.557692307692308,0.05497118814598006,210.25,29,0.8181651879630476
03 Alicante/Alacant,2024-03-01,,,53.0,11239.0,35752.0,277683.0,946.0,17.849056603773583,0.08417118960761634,212.0566037735849,31,0.7970029476850483
03 Alicante/Alacant,2024-04-01,,,55.0,11923.0,38026.0,232961.0,1211.0,22.01818181818182,0.1015683972154659,216.78181818181818,30,0.6512930190947468
03 Alicante/Alacant,2024-05-01,,,54.0,12001.0,38220.0,260147.0,1282.0,23.74074074074074,0.10682443129739189,222.24074074074073,31,0.6992616206713956
03 Alicante/Alacant,2024-06-01,,,54.0,12012.0,38275.0,241224.0,1272.0,23.555555555555557,0.10589410589410589,222.44444444444446,30,0.6693972693972694
03 Alicante/Alacant,2024-07-01,,,54.0,11845.0,38190.0,256931.0,1393.0,25.796296296296298,0.11760236386661038,219.35185185185185,31,0.6997126867195904
03 Alicante/Alacant,2024-08-01,,,57.0,12031.0,38756.0,281289.0,1199.0,21.035087719298247,0.09965921369794697,211.0701754385965,31,0.7542048632430737
03 Alicante/Alacant,2024-09-01,,,58.0,12088.0,38937.0,245785.0,1269.0,21.879310344827587,0.1049801455989411,208.41379310344828,30,0.6777658283697331
03 Alicante/Alacant,2024-10-01,,,56.0,11752.0,38047.0,281173.0,1271.0,22.696428571428573,0.10815180394826412,209.85714285714286,31,0.7717917609082325
03 Alicante/Alacant,2024-11-01,,,53.0,11072.0,35464.0,245879.0,661.0,12.471698113207546,0.05970014450867052,208.9056603773585,30,0.7402426541425818
03 Alicante/Alacant,2024-12-01,,,53.0,11107.0,35617.0,263114.0,870.0,16.41509433962264,0.0783289817232376,209.56603773584905,31,0.7641620948137908
03 Alicante/Alacant,2025-01-01,,,49.0,10553.0,33844.0,271096.0,618.0,12.612244897959183,0.05856154647967403,215.3673469387755,31,0.8286773673897959
03 Alicante/Alacant,2025-02-01,,,50.0,10630.0,34031.0,255880.0,621.0,12.42,0.05841956726246472,212.6,28,0.8596962773820723
03 Alicante/Alacant,2025-03-01,,,52.0,10677.0,34072.0,253817.0,622.0,11.961538461538462,0.0582560644375761,205.32692307692307,31,0.7668488490484521
03 Alicante/Alacant,2025-04-01,,,57.0,11735.0,37782.0,252694.0,1134.0,19.894736842105264,0.09663400085215168,205.87719298245614,30,0.7177787246129811
03 Alicante/Alacant,2025-05-01,,,55.0,11625.0,37756.0,231133.0,1066.0,19.381818181818183,0.0916989247311828,211.36363636363637,31,0.6413680194242108
03 Alicante/Alacant,2025-06-01,,,56.0,11828.0,38357.0,234730.0,1181.0,21.089285714285715,0.0998478187352046,211.21428571428572,30,0.6615094126930448
03 Alicante/Alacant,2025-07-01,,,58.0,12069.0,39109.0,257463.0,1182.0,20.379310344827587,0.09793686303753418,208.08620689655172,31,0.6881479877799428
03 Alicante/Alacant,2025-08-01,,,57.0,12108.0,39010.0,283345.0,1233.0,21.63157894736842,0.10183349851337958,212.42105263157896,31,0.754886132335859
03 Alicante/Alacant,2025-09-01,,,59.0,12185.0,39497.0,245728.0,1130.0,19.152542372881356,0.09273697168649979,206.52542372881356,30,0.6722144713445493
03 Alicante/Alacant,2025-10-01,,,58.0,12031.0,39028.0,269355.0,1108.0,19.103448275862068,0.09209542016457485,207.43103448275863,31,0.7222068795396838
03 Alicante/Alacant,2025-11-01,,,54.0,11153.0,35924.0,247697.0,695.0,12.87037037037037,0.062315072177889355,206.53703703703704,30,0.740300068740847
03 Alicante/Alacant,2025-12-01,,,52.0,11047.0,35809.0,265100.0,704.0,13.538461538461538,0.06372770888023897,212.44230769230768,31,0.7741117862972577
04 AlmerÃ­a,2017-01-01,,,15.0,2490.0,7477.0,24099.0,93.0,6.2,0.03734939759036145,166.0,31,0.3122036533229693
04 AlmerÃ­a,2017-02-01,,,16.0,2492.0,7484.0,24388.0,94.0,5.875,0.0377207062600321,155.75,28,0.34951845906902085
04 AlmerÃ­a,2017-03-01,,,15.0,2490.0,7477.0,19914.0,95.0,6.333333333333333,0.03815261044176707,166.0,31,0.25798678585308976
04 AlmerÃ­a,2017-04-01,,,17.0,2589.0,7720.0,18240.0,105.0,6.176470588235294,0.04055619930475087,152.2941176470588,30,0.23483970645036695
04 AlmerÃ­a,2017-05-01,,,18.0,2727.0,7998.0,15261.0,113.0,6.277777777777778,0.04143747708104144,151.5,31,0.18052450406330955
04 AlmerÃ­a,2017-06-01,,,18.0,2721.0,7982.0,19424.0,131.0,7.277777777777778,0.04814406468210217,151.16666666666666,30,0.23795173343133652
04 AlmerÃ­a,2017-07-01,,,17.0,2694.0,7902.0,23824.0,142.0,8.352941176470589,0.05270972531551596,158.47058823529412,31,0.2852695356467179
04 AlmerÃ­a,2017-08-01,,,17.0,2694.0,7902.0,38080.0,161.0,9.470588235294118,0.05976243504083148,158.47058823529412,31,0.4559714538879709
04 AlmerÃ­a,2017-09-01,,,18.0,2718.0,7964.0,17979.0,119.0,6.611111111111111,0.0437821927888153,151.0,30,0.22049300956585724
04 AlmerÃ­a,2017-10-01,,,15.0,2483.0,7459.0,16385.0,109.0,7.266666666666667,0.04389850986709625,165.53333333333333,31,0.21286684941472983
04 AlmerÃ­a,2017-11-01,,,15.0,2490.0,7475.0,18741.0,101.0,6.733333333333333,0.040562248995983936,166.0,30,0.2508835341365462
04 AlmerÃ­a,2017-12-01,,,16.0,2493.0,7491.0,21481.0,106.0,6.625,0.04251905334937826,155.8125,31,0.2779524604376124
04 AlmerÃ­a,2018-01-01,,,16.0,2541.0,7638.0,29448.0,100.0,6.25,0.03935458480913026,158.8125,31,0.3738431656320219
04 AlmerÃ­a,2018-02-01,,,16.0,2540.0,7632.0,28281.0,101.0,6.3125,0.03976377952755906,158.75,28,0.39765185601799774
04 AlmerÃ­a,2018-03-01,,,17.0,2544.0,7649.0,27398.0,102.0,6.0,0.04009433962264151,149.64705882352942,31,0.34740819638871984
04 AlmerÃ­a,2018-04-01,,,17.0,2661.0,7888.0,22936.0,102.0,6.0,0.038331454340473504,156.52941176470588,30,0.2873105348866341
04 AlmerÃ­a,2018-05-01,,,18.0,2771.0,8104.0,17157.0,106.0,5.888888888888889,0.03825333814507398,153.94444444444446,31,0.19972992165399706
04 AlmerÃ­a,2018-06-01,,,19.0,2772.0,8116.0,18285.0,124.0,6.526315789473684,0.044733044733044736,145.89473684210526,30,0.21987734487734487
04 AlmerÃ­a,2018-07-01,38.0,,18.0,2751.0,8063.0,25322.0,147.0,8.166666666666666,0.05343511450381679,152.83333333333334,31,0.2969242855970263
04 AlmerÃ­a,2018-08-01,,,19.0,2788.0,8223.0,40139.0,174.0,9.157894736842104,0.062410329985652796,146.73684210526315,31,0.4644212523719165
04 AlmerÃ­a,2018-09-01,,,19.0,2761.0,8161.0,19470.0,142.0,7.473684210526316,0.05143064107207534,145.31578947368422,30,0.2350597609561753
04 AlmerÃ­a,2018-10-01,,,17.0,2560.0,7738.0,17258.0,109.0,6.411764705882353,0.042578125,150.58823529411765,31,0.2174647177419355
04 AlmerÃ­a,2018-11-01,,,17.0,2584.0,7799.0,22492.0,106.0,6.235294117647059,0.04102167182662539,152.0,30,0.2901444788441693
04 AlmerÃ­a,2018-12-01,,,17.0,2584.0,7801.0,25327.0,107.0,6.294117647058823,0.041408668730650154,152.0,31,0.3161764705882353
04 AlmerÃ­a,2019-01-01,,,17.0,2587.0,7809.0,2587.0,104.0,6.117647058823529,0.04020100502512563,152.1764705882353,31,0.03225806451612903
04 AlmerÃ­a,2019-02-01,,,17.0,2588.0,7814.0,2588.0,101.0,5.9411764705882355,0.03902627511591963,152.23529411764707,28,0.03571428571428571
04 AlmerÃ­a,2019-03-01,,,17.0,2589.0,7816.0,2589.0,101.0,5.9411764705882355,0.03901120123599845,152.2941176470588,31,0.03225806451612903
04 AlmerÃ­a,2019-04-01,,,18.0,2653.0,7964.0,2653.0,110.0,6.111111111111111,0.04146249528835281,147.38888888888889,30,0.03333333333333333
04 AlmerÃ­a,2019-05-01,26.0,,19.0,2808.0,8278.0,2808.0,126.0,6.631578947368421,0.04487179487179487,147.78947368421052,31,0.03225806451612903
04 AlmerÃ­a,2019-06-01,,,20.0,2817.0,8314.0,2817.0,128.0,6.4,0.04543840965566205,140.85,30,0.03333333333333333
04 AlmerÃ­a,2019-07-01,,,22.0,2864.0,8681.0,2864.0,166.0,7.545454545454546,0.057960893854748605,130.1818181818182,31,0.03225806451612903
04 AlmerÃ­a,2019-08-01,,,22.0,2864.0,8681.0,2864.0,173.0,7.863636363636363,0.060405027932960896,130.1818181818182,31,0.03225806451612903
04 AlmerÃ­a,2019-09-01,,,22.0,2686.0,8104.0,2686.0,135.0,6.136363636363637,0.05026061057334326,122.0909090909091,30,0.03333333333333333
04 AlmerÃ­a,2019-10-01,,,20.0,2442.0,7559.0,2442.0,111.0,5.55,0.045454545454545456,122.1,31,0.03225806451612903
04 AlmerÃ­a,2019-11-01,,,20.0,2444.0,7568.0,2444.0,102.0,5.1,0.041734860883797055,122.2,30,0.03333333333333333
04 AlmerÃ­a,2019-12-01,,29.0,20.0,2669.0,8294.0,2669.0,109.0,5.45,0.04083926564256276,133.45,31,0.03225806451612903
04 AlmerÃ­a,2020-01-01,,,20.0,2676.0,8314.0,33524.0,113.0,5.65,0.042227204783258594,133.8,31,0.404117845604899
04 AlmerÃ­a,2020-02-01,,,21.0,2710.0,8468.0,33374.0,114.0,5.428571428571429,0.04206642066420664,129.04761904761904,29,0.4246596259066039
04 AlmerÃ­a,2020-03-01,,,12.0,1635.0,4920.0,18241.0,76.0,6.333333333333333,0.046483180428134555,136.25,31,0.35988951366281935
04 AlmerÃ­a,2020-04-01,,0.0,0.0,0.0,,,0.0,,,,30,
04 AlmerÃ­a,2020-05-01,,,6.0,518.0,1660.0,2177.0,10.0,1.6666666666666667,0.019305019305019305,86.33333333333333,31,0.13557105492589364
04 AlmerÃ­a,2020-06-01,,,13.0,1856.0,5892.0,13749.0,97.0,7.461538461538462,0.052262931034482756,142.76923076923077,30,0.24692887931034482
04 AlmerÃ­a,2020-07-01,,,23.0,2867.0,8633.0,31845.0,165.0,7.173913043478261,0.05755144750610394,124.65217391304348,31,0.35830417318316327
04 AlmerÃ­a,2020-08-01,,,23.0,2867.0,8633.0,38101.0,163.0,7.086956521739131,0.056853854202999654,124.65217391304348,31,0.4286935877673639
04 AlmerÃ­a,2020-09-01,,,23.0,2856.0,8590.0,20160.0,132.0,5.739130434782608,0.046218487394957986,124.17391304347827,30,0.23529411764705882
04 AlmerÃ­a,2020-10-01,,,20.0,2649.0,8143.0,17234.0,114.0,5.7,0.04303510758776897,132.45,31,0.20986616982671488
04 AlmerÃ­a,2020-11-01,,,22.0,2904.0,9103.0,17413.0,109.0,4.954545454545454,0.03753443526170799,132.0,30,0.19987373737373737
04 AlmerÃ­a,2020-12-01,,,21.0,2890.0,9003.0,22322.0,105.0,5.0,0.03633217993079585,137.61904761904762,31,0.2491572720169662
04 AlmerÃ­a,2021-01-01,,,22.0,2886.0,9003.0,23093.0,95.0,4.318181818181818,0.03291753291753292,131.1818181818182,31,0.2581204032816936
04 AlmerÃ­a,2021-02-01,,,22.0,2865.0,9140.0,17069.0,96.0,4.363636363636363,0.033507853403141365,130.22727272727272,28,0.21277736225380203
04 AlmerÃ­a,2021-03-01,,,23.0,2885.0,9059.0,19654.0,99.0,4.304347826086956,0.03431542461005199,125.43478260869566,31,0.21975736568457538
04 AlmerÃ­a,2021-04-01,,,22.0,2898.0,9039.0,17894.0,103.0,4.681818181818182,0.03554175293305728,131.72727272727272,30,0.20582010582010582
04 AlmerÃ­a,2021-05-01,,,22.0,2989.0,9167.0,19947.0,113.0,5.136363636363637,0.03780528604884577,135.86363636363637,31,0.2152732060566162
04 AlmerÃ­a,2021-06-01,,,23.0,3021.0,9310.0,26218.0,156.0,6.782608695652174,0.05163853028798411,131.34782608695653,30,0.2892861083526426
04 AlmerÃ­a,2021-07-01,,,25.0,3221.0,9892.0,42109.0,191.0,7.64,0.059298354548276935,128.84,31,0.42171836035693183
04 AlmerÃ­a,2021-08-01,,,26.0,3249.0,9985.0,55989.0,194.0,7.461538461538462,0.05971068020929517,124.96153846153847,31,0.5558931284067554
04 AlmerÃ­a,2021-09-01,,,28.0,3325.0,10280.0,34491.0,158.0,5.642857142857143,0.0475187969924812,118.75,30,0.34577443609022557
04 AlmerÃ­a,2021-10-01,,,26.0,3005.0,9349.0,28727.0,129.0,4.961538461538462,0.042928452579034944,115.57692307692308,31,0.30837850893671837
04 AlmerÃ­a,2021-11-01,,,26.0,2892.0,8887.0,29105.0,118.0,4.538461538461538,0.04080221300138313,111.23076923076923,30,0.33546565237436604
04 AlmerÃ­a,2021-12-01,,,27.0,2947.0,9071.0,39083.0,124.0,4.592592592592593,0.04207668815744825,109.14814814814815,31,0.42780520376106923
04 AlmerÃ­a,2022-01-01,,,28.0,2950.0,9215.0,43609.0,127.0,4.535714285714286,0.04305084745762712,105.35714285714286,31,0.47686167304537996
04 AlmerÃ­a,2022-02-01,,,29.0,3045.0,9579.0,45867.0,132.0,4.551724137931035,0.04334975369458128,105.0,28,0.5379662209711471
04 AlmerÃ­a,2022-03-01,,,28.0,3037.0,9501.0,38245.0,130.0,4.642857142857143,0.04280540006585446,108.46428571428571,31,0.40622643313116724
04 AlmerÃ­a,2022-04-01,,,27.0,3060.0,9784.0,28783.0,124.0,4.592592592592593,0.040522875816993466,113.33333333333333,30,0.31354030501089325
04 AlmerÃ­a,2022-05-01,,,28.0,3136.0,9888.0,23792.0,126.0,4.5,0.04017857142857143,112.0,31,0.24473337722185648
04 AlmerÃ­a,2022-06-01,,,27.0,3071.0,9621.0,24565.0,165.0,6.111111111111111,0.053728427222403126,113.74074074074075,30,0.26663410398350157
04 AlmerÃ­a,2022-07-01,,,29.0,3131.0,9933.0,40550.0,199.0,6.862068965517241,0.06355796870009582,107.96551724137932,31,0.41777851042128145
04 AlmerÃ­a,2022-08-01,,,28.0,3122.0,9961.0,49000.0,197.0,7.035714285714286,0.06310057655349136,111.5,31,0.5062924924056126
04 AlmerÃ­a,2022-09-01,,,29.0,3262.0,10545.0,25074.0,167.0,5.758620689655173,0.05119558553034948,112.48275862068965,30,0.25622317596566524
04 AlmerÃ­a,2022-10-01,,,27.0,3114.0,10114.0,26758.0,153.0,5.666666666666667,0.049132947976878616,115.33333333333333,31,0.2771873122423188
04 AlmerÃ­a,2022-11-01,,,26.0,3124.0,10097.0,33522.0,140.0,5.384615384615385,0.04481434058898848,120.15384615384616,30,0.3576824583866837
04 AlmerÃ­a,2022-12-01,,,26.0,3120.0,10078.0,42747.0,135.0,5.1923076923076925,0.04326923076923077,120.0,31,0.4419665012406948
04 AlmerÃ­a,2023-01-01,,,26.0,3124.0,10099.0,49539.0,146.0,5.615384615384615,0.04673495518565941,120.15384615384616,31,0.511534013464954
04 AlmerÃ­a,2023-02-01,,,27.0,3155.0,10210.0,43083.0,138.0,5.111111111111111,0.043740095087163235,116.85185185185185,28,0.4876952682816391
04 AlmerÃ­a,2023-03-01,,,29.0,3249.0,10484.0,39372.0,147.0,5.068965517241379,0.04524469067405355,112.03448275862068,31,0.39090936168945284
04 AlmerÃ­a,2023-04-01,,,29.0,3307.0,10561.0,31799.0,161.0,5.551724137931035,0.048684608406410645,114.03448275862068,30,0.3205221247858079
04 AlmerÃ­a,2023-05-01,,,27.0,3274.0,10495.0,25744.0,160.0,5.925925925925926,0.04886988393402566,121.25925925925925,31,0.25365046209628156
04 AlmerÃ­a,2023-06-01,,,28.0,3255.0,10290.0,33730.0,195.0,6.964285714285714,0.059907834101382486,116.25,30,0.34541730670762927
04 AlmerÃ­a,2023-07-01,,,29.0,3331.0,10495.0,40307.0,217.0,7.482758620689655,0.06514560192134494,114.86206896551724,31,0.3903409806219192
04 AlmerÃ­a,2023-08-01,,,29.0,3331.0,10495.0,56048.0,232.0,8.0,0.06964875412788953,114.86206896551724,31,0.5427799459621735
04 AlmerÃ­a,2023-09-01,,,27.0,3087.0,10132.0,31629.0,168.0,6.222222222222222,0.05442176870748299,114.33333333333333,30,0.3415289925494007
04 AlmerÃ­a,2023-10-01,,,26.0,2988.0,9894.0,32435.0,149.0,5.730769230769231,0.0498661311914324,114.92307692307692,31,0.3501640972492119
04 AlmerÃ­a,2023-11-01,,,28.0,3092.0,10156.0,36546.0,142.0,5.071428571428571,0.04592496765847348,110.42857142857143,30,0.3939844760672704
04 AlmerÃ­a,2023-12-01,,,29.0,3108.0,10231.0,44250.0,143.0,4.931034482758621,0.04601029601029601,107.17241379310344,31,0.45927263669199153
04 AlmerÃ­a,2024-01-01,,,28.0,2980.0,9973.0,46766.0,132.0,4.714285714285714,0.04429530201342282,106.42857142857143,31,0.5062351158259364
04 AlmerÃ­a,2024-02-01,,,28.0,2972.0,9964.0,47253.0,139.0,4.964285714285714,0.04676985195154778,106.14285714285714,29,0.548254977491066
04 AlmerÃ­a,2024-03-01,,,29.0,3024.0,10176.0,45463.0,139.0,4.793103448275862,0.045965608465608467,104.27586206896552,31,0.48496970472776924
04 AlmerÃ­a,2024-04-01,,,30.0,3190.0,10606.0,29291.0,155.0,5.166666666666667,0.048589341692789965,106.33333333333333,30,0.3060710553814002
04 AlmerÃ­a,2024-05-01,,,28.0,3029.0,9943.0,30368.0,166.0,5.928571428571429,0.05480356553317927,108.17857142857143,31,0.32341132493423785
04 AlmerÃ­a,2024-06-01,,,26.0,2943.0,9572.0,30296.0,195.0,7.5,0.06625891946992865,113.1923076923077,30,0.3431419186770869
04 AlmerÃ­a,2024-07-01,,,28.0,3068.0,10312.0,44877.0,220.0,7.857142857142857,0.07170795306388526,109.57142857142857,31,0.4718530512680321
04 AlmerÃ­a,2024-08-01,,,28.0,3076.0,10001.0,56031.0,235.0,8.392857142857142,0.07639791937581275,109.85714285714286,31,0.5875980536096312
04 AlmerÃ­a,2024-09-01,,,27.0,3075.0,10345.0,35972.0,172.0,6.37037037037037,0.0559349593495935,113.88888888888889,30,0.38994037940379406
04 AlmerÃ­a,2024-10-01,,,26.0,2999.0,9929.0,38598.0,153.0,5.884615384615385,0.05101700566855619,115.34615384615384,31,0.4151706482806097
04 AlmerÃ­a,2024-11-01,,,31.0,3282.0,11064.0,47141.0,153.0,4.935483870967742,0.04661791590493602,105.87096774193549,30,0.47878326223847245
04 AlmerÃ­a,2024-12-01,,,31.0,3288.0,10748.0,55985.0,162.0,5.225806451612903,0.04927007299270073,106.06451612903226,31,0.5492602621458285
04 AlmerÃ­a,2025-01-01,,,27.0,2960.0,9865.0,50345.0,149.0,5.518518518518518,0.05033783783783784,109.62962962962963,31,0.5486595466434177
04 AlmerÃ­a,2025-02-01,,,26.0,3024.0,9976.0,55745.0,189.0,7.269230769230769,0.0625,116.3076923076923,28,0.6583640400604687
04 AlmerÃ­a,2025-03-01,,,29.0,3126.0,10142.0,51437.0,159.0,5.482758620689655,0.0508637236084453,107.79310344827586,31,0.5307927269725301
04 AlmerÃ­a,2025-04-01,,,30.0,3172.0,10452.0,43330.0,177.0,5.9,0.05580075662042875,105.73333333333333,30,0.455338377469525
04 AlmerÃ­a,2025-05-01,,,30.0,3194.0,10521.0,34202.0,187.0,6.233333333333333,0.05854727614276769,106.46666666666667,31,0.3454258993677662
04 AlmerÃ­a,2025-06-01,,,28.0,3089.0,10038.0,37284.0,208.0,7.428571428571429,0.06733570734865653,110.32142857142857,30,0.4023308514082227
04 AlmerÃ­a,2025-07-01,,,28.0,3097.0,10070.0,49834.0,252.0,9.0,0.08136906683887633,110.60714285714286,31,0.5190663180809733
04 AlmerÃ­a,2025-08-01,,,29.0,3122.0,10188.0,61278.0,236.0,8.137931034482758,0.07559256886611147,107.65517241379311,31,0.6331549255026762
04 AlmerÃ­a,2025-09-01,,,28.0,3123.0,10213.0,38599.0,200.0,7.142857142857143,0.06404098623118797,111.53571428571429,30,0.4119863379229374
04 AlmerÃ­a,2025-10-01,,,29.0,3164.0,10420.0,38245.0,188.0,6.482758620689655,0.05941845764854614,109.10344827586206,31,0.38992088414012477
04 AlmerÃ­a,2025-11-01,,,29.0,3090.0,10264.0,46860.0,177.0,6.103448275862069,0.05728155339805825,106.55172413793103,30,0.5055016181229773
04 AlmerÃ­a,2025-12-01,,,30.0,3120.0,10339.0,50708.0,176.0,5.866666666666666,0.05641025641025641,104.0,31,0.5242762613730355
05 Ãvila,2017-01-01,,,4.0,848.0,1901.0,9268.0,12.0,3.0,0.014150943396226415,212.0,31,0.35255629945222156
05 Ãvila,2017-02-01,,,4.0,693.0,1673.0,9450.0,13.0,3.25,0.01875901875901876,173.25,28,0.487012987012987
05 Ãvila,2017-03-01,,,4.0,758.0,1860.0,8536.0,15.0,3.75,0.01978891820580475,189.5,31,0.36326495871989106
05 Ãvila,2017-04-01,,,7.0,1166.0,3017.0,10082.0,24.0,3.4285714285714284,0.02058319039451115,166.57142857142858,30,0.28822184105202975
05 Ãvila,2017-05-01,,,9.0,1449.0,3949.0,9014.0,28.0,3.111111111111111,0.01932367149758454,161.0,31,0.20067232128943208
05 Ãvila,2017-06-01,,,13.0,2500.0,6205.0,19329.0,47.0,3.6153846153846154,0.0188,192.30769230769232,30,0.25772
05 Ãvila,2017-07-01,,,14.0,2845.0,6961.0,27108.0,69.0,4.928571428571429,0.024253075571177504,203.21428571428572,31,0.30736436305913034
05 Ãvila,2017-08-01,,,14.0,2849.0,6970.0,26707.0,65.0,4.642857142857143,0.022815022815022814,203.5,31,0.30239246368278627
05 Ãvila,2017-09-01,,,9.0,1984.0,4891.0,15789.0,31.0,3.4444444444444446,0.015625,220.44444444444446,30,0.2652721774193548
05 Ãvila,2017-10-01,,,3.0,676.0,1628.0,7263.0,12.0,4.0,0.01775147928994083,225.33333333333334,31,0.3465833174269899
05 Ãvila,2018-03-01,,,5.0,797.0,2006.0,7258.0,16.0,3.2,0.020075282308657464,159.4,31,0.2937629012020885
05 Ãvila,2018-04-01,,,6.0,966.0,2506.0,7335.0,18.0,3.0,0.018633540372670808,161.0,30,0.2531055900621118
05 Ãvila,2018-05-01,,,7.0,1148.0,3290.0,7184.0,16.0,2.2857142857142856,0.013937282229965157,164.0,31,0.20186579745981792
05 Ãvila,2018-06-01,,,10.0,2129.0,5296.0,16021.0,37.0,3.7,0.01737905119774542,212.9,30,0.2508376389541256
05 Ãvila,2018-07-01,,,14.0,2843.0,6970.0,26902.0,62.0,4.428571428571429,0.021807949349278932,203.07142857142858,31,0.3052432119637366
05 Ãvila,2018-08-01,,,14.0,2843.0,6970.0,30873.0,70.0,5.0,0.024621878297572987,203.07142857142858,31,0.3503001145995257
05 Ãvila,2018-09-01,,,8.0,1837.0,4471.0,15387.0,26.0,3.25,0.014153511159499184,229.625,30,0.27920522591181274
05 Ãvila,2018-10-01,,,3.0,640.0,1558.0,6272.0,9.0,3.0,0.0140625,213.33333333333334,31,0.3161290322580645
05 Ãvila,2018-11-01,,,3.0,618.0,1424.0,6439.0,10.0,3.3333333333333335,0.016181229773462782,206.0,30,0.3473031283710895
05 Ãvila,2019-03-01,,,3.0,476.0,1154.0,476.0,7.0,2.3333333333333335,0.014705882352941176,158.66666666666666,31,0.03225806451612903
05 Ãvila,2019-04-01,,,5.0,778.0,2002.0,778.0,11.0,2.2,0.014138817480719794,155.6,30,0.03333333333333333
05 Ãvila,2019-05-01,,,5.0,854.0,2572.0,854.0,17.0,3.4,0.01990632318501171,170.8,31,0.03225806451612903
05 Ãvila,2019-06-01,,27.0,9.0,2089.0,4951.0,2089.0,37.0,4.111111111111111,0.01771182383915749,232.11111111111111,30,0.03333333333333333
